%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1580339269158539635,1,1580339269158093929,,42.3387866667,-71.092425,21.1,327628.934442,4689512.79366,19,T
1580339270662407037,2,1580339270661915063,,42.3387866667,-71.092425,21.1,327628.934442,4689512.79366,19,T
1580339272167114162,3,1580339272166486024,,42.3387866667,-71.092425,21.1,327628.934442,4689512.79366,19,T
1580339273671747771,4,1580339273671260118,,42.3387866667,-71.092425,21.1,327628.934442,4689512.79366,19,T
1580339276679860779,5,1580339276679287910,,42.3387916667,-71.09242,20.8,327629.360015,4689513.33874,19,T
1580339278183846590,6,1580339278183382034,,42.3387966667,-71.0924116667,20.6,327630.060194,4689513.87706,19,T
1580339279687632388,7,1580339279687226057,,42.338805,-71.0924033333,20.4,327630.769482,4689514.78552,19,T
1580339281192000394,8,1580339281191476106,,42.338815,-71.092395,20.2,327631.483323,4689515.87905,19,T
1580339282696855654,9,1580339282696316003,,42.3388266667,-71.0923866667,20.3,327632.201718,4689517.15765,19,T
1580339285707259045,10,1580339285706456899,,42.3388416667,-71.0923783333,20.5,327632.929221,4689518.80639,19,T
1580339287212132725,11,1580339287211385965,,42.3388533333,-71.0923666667,20.8,327633.922223,4689520.07824,19,T
1580339288719246692,12,1580339288718563079,,42.3388616667,-71.0923533333,21.3,327635.043419,4689520.97656,19,T
1580339290223422687,13,1580339290222819089,,42.3388683333,-71.0923383333,21.5,327636.297364,4689521.68644,19,T
1580339291727468577,14,1580339291727055072,,42.338875,-71.0923216667,21.8,327637.688613,4689522.39294,19,T
1580339294736349375,15,1580339294735862970,,42.3388833333,-71.0923083333,21.9,327638.809808,4689523.29126,19,T
1580339296241231712,16,1580339296240777015,,42.3388933333,-71.092295,22.1,327639.935557,4689524.37466,19,T
1580339297746594518,17,1580339297746172904,,42.338905,-71.092285,22.4,327640.791253,4689525.64988,19,T
1580339299252116393,18,1580339299251333951,,42.3389166667,-71.0922733333,22.6,327641.784252,4689526.92173,19,T
1580339300757577950,19,1580339300756983041,,42.3389283333,-71.0922566667,22.8,327643.18916,4689528.18344,19,T
1580339303767601834,20,1580339303766973018,,42.3389416667,-71.09224,23.5,327644.598622,4689529.63022,19,T
1580339305271747543,21,1580339305271116018,,42.3389533333,-71.092225,23.9,327645.866225,4689530.89531,19,T
1580339306776566698,22,1580339306776109933,,42.3389683333,-71.09221,24.4,327647.142936,4689532.53054,19,T
1580339308280529827,23,1580339308280020952,,42.3389833333,-71.092195,24.9,327648.419646,4689534.16577,19,T
1580339309784097115,24,1580339309783675909,,42.338995,-71.0921833333,25.2,327649.412643,4689535.43762,19,T
1580339312794263777,25,1580339312793644905,,42.339005,-71.0921683333,25.6,327650.675691,4689536.51764,19,T
1580339314299011214,26,1580339314298532009,,42.339015,-71.0921533333,25.9,327651.938739,4689537.59766,19,T
1580339315804848855,27,1580339315804207086,,42.3390216667,-71.0921383333,26.1,327653.19268,4689538.30754,19,T
1580339317309915761,28,1580339317309396028,,42.3390333333,-71.0921216667,26.8,327654.597584,4689539.56925,19,T
1580339319511813699,29,1580339319511228084,,42.3390466667,-71.0921066667,27.4,327655.869738,4689541.01941,19,T
1580339322522154174,30,1580339322521532058,,42.3390616667,-71.0920933333,28.0,327657.009142,4689542.65802,19,T
1580339324027730170,31,1580339324027288913,,42.3390766667,-71.0920816667,28.5,327658.011242,4689544.30001,19,T
1580339325531888281,32,1580339325531184911,,42.3390866667,-71.09207,28.7,327658.999682,4689545.38679,19,T
1580339327036241902,33,1580339327035686969,,42.339095,-71.092055,29.1,327660.258174,4689546.28174,19,T
1580339328541846524,34,1580339328541333913,,42.33908,-71.092035,27.8,327661.864827,4689544.57557,19,T
1580339331551934159,35,1580339331551306962,,42.33906,-71.092015,26.2,327663.457822,4689542.31418,19,T
1580339333056660715,36,1580339333056171894,,42.3390466667,-71.091995,25.3,327665.06903,4689540.79308,19,T
1580339334561364427,37,1580339334560858964,,42.3390416667,-71.0919783333,24.8,327666.4284,4689540.20409,19,T
1580339336065617618,38,1580339336065041065,,42.3390383333,-71.0919616667,24.4,327667.792322,4689539.80017,19,T
1580339337570287810,39,1580339337569782972,,42.3390366667,-71.0919466667,23.9,327669.023495,4689539.58469,19,T
1580339340580478640,40,1580339340579917907,,42.3390366667,-71.0919316667,23.7,327670.259221,4689539.55429,19,T
1580339342085646799,41,1580339342085268020,,42.3390366667,-71.0919183333,23.4,327671.357645,4689539.52727,19,T
1580339343591665307,42,1580339343591049909,,42.33904,-71.0919033333,23.2,327672.602477,4689539.86701,19,T
1580339345094932036,43,1580339345094556093,,42.3390416667,-71.0918883333,23.3,327673.842756,4689540.02168,19,T
1580339346599481188,44,1580339346598839044,,42.3390433333,-71.0918733333,23.3,327675.083035,4689540.17635,19,T
1580339349607883709,45,1580339349607151985,,42.339045,-71.09186,23.2,327676.186011,4689540.3344,19,T
1580339351112603661,46,1580339351112066984,,42.3390483333,-71.0918466667,23.0,327677.293539,4689540.67752,19,T
1580339352618494903,47,1580339352617618083,,42.3390516667,-71.0918333333,22.8,327678.401068,4689541.02064,19,T
1580339354125709187,48,1580339354125221014,,42.339055,-71.0918183333,23.0,327679.645899,4689541.36038,19,T
1580339355630442062,49,1580339355629956960,,42.33906,-71.091805,23.0,327680.757981,4689541.88857,19,T
1580339358641035355,50,1580339358640516996,,42.339065,-71.0917933333,23.1,327681.732759,4689542.42014,19,T
1580339360145005355,51,1580339360144422054,,42.3390683333,-71.09178,22.9,327682.840287,4689542.76326,19,T
1580339361648767257,52,1580339361648364067,,42.3390716667,-71.0917666667,22.8,327683.947815,4689543.10638,19,T
1580339363153760657,53,1580339363153229951,,42.3390766667,-71.0917533333,22.8,327685.059896,4689543.63457,19,T
1580339364657382708,54,1580339364656946897,,42.3390833333,-71.0917383333,23.0,327686.313832,4689544.34445,19,T
1580339367666660548,55,1580339367665961980,,42.3390883333,-71.0917266667,22.9,327687.288609,4689544.87602,19,T
1580339369170708652,56,1580339369170273065,,42.339095,-71.0917116667,23.0,327688.542545,4689545.58591,19,T
1580339370675569836,57,1580339370674957036,,42.3391,-71.0916966667,23.1,327689.791927,4689546.11072,19,T
1580339372180349057,58,1580339372179883956,,42.3391033333,-71.0916816667,23.2,327691.036757,4689546.45047,19,T
1580339373686101167,59,1580339373685383081,,42.3391083333,-71.09167,23.1,327692.011534,4689546.98204,19,T
1580339376694881245,60,1580339376694288969,,42.3391133333,-71.0916566667,23.0,327693.123613,4689547.51023,19,T
1580339378199908295,61,1580339378199474096,,42.3391183333,-71.0916433333,23.2,327694.235693,4689548.03842,19,T
1580339379705421708,62,1580339379704900979,,42.3391233333,-71.0916283333,23.3,327695.485074,4689548.56324,19,T
1580339381211080824,63,1580339381210696935,,42.3391283333,-71.0916133333,23.3,327696.734456,4689549.08805,19,T
1580339382717527128,64,1580339382717139959,,42.3391333333,-71.0916,23.2,327697.846535,4689549.61625,19,T
1580339385728090513,65,1580339385727605104,,42.3391366667,-71.091585,22.8,327699.091363,4689549.95599,19,T
1580339387232284537,66,1580339387231865882,,42.33914,-71.09157,22.6,327700.336192,4689550.29574,19,T
1580339388738199100,67,1580339388737725019,,42.3391416667,-71.0915566667,22.3,327701.439166,4689550.45379,19,T
1580339390242582501,68,1580339390241972923,,42.339145,-71.0915433333,22.0,327702.546691,4689550.79691,19,T
1580339391747334087,69,1580339391746720075,,42.3391483333,-71.09153,21.7,327703.654217,4689551.14003,19,T
1580339394755694952,70,1580339394755007982,,42.3391533333,-71.091515,21.8,327704.903598,4689551.66485,19,T
1580339396261912975,71,1580339396261380910,,42.3391583333,-71.0915,21.8,327706.152978,4689552.18967,19,T
1580339397766243489,72,1580339397765712022,,42.3391633333,-71.0914866667,21.9,327707.265055,4689552.71786,19,T
1580339399270515862,73,1580339399269996881,,42.3391716667,-71.0914766667,21.7,327708.111631,4689553.62295,19,T
1580339400774343663,74,1580339400773880004,,42.3391816667,-71.0914683333,21.7,327708.825457,4689554.71649,19,T
1580339403783999319,75,1580339403783337116,,42.3391933333,-71.0914583333,21.8,327709.681137,4689555.99172,19,T
1580339405321423569,76,1580339405320507049,,42.339205,-71.09145,22.0,327710.399514,4689557.27033,19,T
1580339406825370874,77,1580339406824904918,,42.3392166667,-71.0914416667,22.1,327711.117891,4689558.54894,19,T
1580339408330633611,78,1580339408329961061,,42.3392283333,-71.0914316667,22.2,327711.97357,4689559.82418,19,T
1580339409835419104,79,1580339409834604978,,42.3392383333,-71.0914216667,22.3,327712.824696,4689560.91434,19,T
1580339412845818337,80,1580339412844870090,,42.33925,-71.09141,22.5,327713.817677,4689562.18619,19,T
1580339414349903166,81,1580339414349116086,,42.3392633333,-71.0914016667,22.8,327714.540605,4689563.64987,19,T
1580339415852663786,82,1580339415852149963,,42.3392766667,-71.0913916667,23.1,327715.400835,4689565.11018,19,T
1580339417356748237,83,1580339417356321096,,42.33929,-71.0913833333,23.3,327716.123762,4689566.57386,19,T
1580339418862612191,84,1580339418862059116,,42.339305,-71.0913733333,23.6,327716.988543,4689568.21923,19,T
1580339421872028836,85,1580339421871284961,,42.33932,-71.091365,23.9,327717.716021,4689569.86798,19,T
1580339423376422643,86,1580339423375899076,,42.3393316667,-71.0913533333,24.2,327718.709,4689571.13984,19,T
1580339424881662117,87,1580339424881159067,,42.3393316667,-71.0913366667,24.3,327720.082022,4689571.10607,19,T
1580339426386875457,88,1580339426386212110,,42.3393216667,-71.0913133333,24.3,327721.976943,4689569.94837,19,T
1580339427891649700,89,1580339427891146898,,42.339315,-71.0912933333,24.2,327723.606364,4689569.16756,19,T
1580339430898610548,90,1580339430898181915,,42.3393116667,-71.091275,24.1,327725.107586,4689568.76028,19,T
1580339432404893028,91,1580339432404316902,,42.3393116667,-71.0912583333,23.9,327726.480609,4689568.72651,19,T
1580339433910812148,92,1580339433910399913,,42.3393116667,-71.0912416667,23.9,327727.853631,4689568.69274,19,T
1580339435416243267,93,1580339435415750980,,42.3393066667,-71.0912266667,23.2,327729.075697,4689568.10714,19,T
1580339436921717910,94,1580339436921284914,,42.3393066667,-71.0912116667,22.7,327730.311418,4689568.07675,19,T
1580339439929739822,95,1580339439929405927,,42.33931,-71.0911983333,22.7,327731.41894,4689568.41987,19,T
1580339441435885300,96,1580339441435316085,,42.3393116667,-71.0911816667,22.6,327732.796514,4689568.57118,19,T
1580339442942239572,97,1580339442941715955,,42.3393116667,-71.0911683333,22.2,327733.894932,4689568.54416,19,T
1580339444446448946,98,1580339444445811986,,42.3393133333,-71.09115,22.4,327735.409809,4689568.69209,19,T
1580339445952593818,99,1580339445951878070,,42.339315,-71.0911333333,22.3,327736.787383,4689568.8434,19,T
1580339448963257483,100,1580339448962579011,,42.3393183333,-71.09112,22.1,327737.894904,4689569.18653,19,T
1580339450468126710,101,1580339450467639923,,42.339325,-71.0911083333,22.1,327738.874225,4689569.90317,19,T
1580339451973623388,102,1580339451973239898,,42.3393333333,-71.0910983333,22.1,327739.720795,4689570.80827,19,T
1580339453478824747,103,1580339453478286027,,42.339345,-71.0910883333,22.3,327740.576468,4689572.0835,19,T
1580339454984014614,104,1580339454983552932,,42.3393583333,-71.0910783333,22.5,327741.436691,4689573.54381,19,T
1580339457992552129,105,1580339457991683959,,42.3393683333,-71.0910683333,22.9,327742.287811,4689574.63397,19,T
1580339459496669045,106,1580339459496191978,,42.33938,-71.0910583333,23.3,327743.143483,4689575.90921,19,T
1580339461002749263,107,1580339461002015113,,42.3393933333,-71.09105,23.5,327743.866403,4689577.37289,19,T
1580339462507287759,108,1580339462506803989,,42.3394066667,-71.0910416667,23.9,327744.589323,4689578.83658,19,T
1580339464013501246,109,1580339464012681961,,42.3394183333,-71.09103,24.3,327745.582296,4689580.10844,19,T
1580339467025108556,110,1580339467024538040,,42.3394266667,-71.0910183333,24.6,327746.566166,4689581.01015,19,T
1580339468529499063,111,1580339468528973102,,42.3394416667,-71.0910083333,25.0,327747.430938,4689582.65553,19,T
1580339470036241554,112,1580339470035562992,,42.339455,-71.0909983333,25.3,327748.291158,4689584.11584,19,T
1580339471542713270,113,1580339471542231082,,42.3394666667,-71.0909883333,25.7,327749.146828,4689585.39108,19,T
1580339473049233369,114,1580339473048784971,,42.3394783333,-71.0909783333,26.1,327750.002497,4689586.66631,19,T
1580339476059267339,115,1580339476058672904,,42.3394883333,-71.0909683333,26.3,327750.853614,4689587.75648,19,T
1580339477563133967,116,1580339477562741994,,42.3394933333,-71.0909516667,26.7,327752.240286,4689588.27793,19,T
1580339479068353368,117,1580339479067773103,,42.3395016667,-71.0909383333,27.1,327753.361456,4689589.17627,19,T
1580339481678991323,118,1580339481678569078,,42.3395083333,-71.090925,27.5,327754.478075,4689589.88954,19,T
1580339483185149910,119,1580339483184423923,,42.339515,-71.09091,27.8,327755.731995,4689590.59944,19,T
1580339486195665392,120,1580339486195255994,,42.3395233333,-71.0908983333,28.2,327756.715863,4689591.50116,19,T
1580339487702302168,121,1580339487701828002,,42.3395316667,-71.0908883333,28.5,327757.562428,4689592.40626,19,T
1580339489208390594,122,1580339489207977056,,42.3395416667,-71.0908766667,28.9,327758.550845,4689593.49305,19,T
1580339490712586254,123,1580339490711998939,,42.33955,-71.0908633333,29.3,327759.672014,4689594.39139,19,T
1580339492218475798,124,1580339492218063116,,42.3395566667,-71.09085,29.6,327760.788631,4689595.10466,19,T
1580339495227984230,125,1580339495227340936,,42.3395633333,-71.0908383333,29.8,327761.767946,4689595.82131,19,T
1580339496733293670,126,1580339496732903003,,42.3395683333,-71.0908266667,29.9,327762.742711,4689596.35289,19,T
1580339498237436794,127,1580339498237023115,,42.3395766667,-71.0908166667,30.2,327763.589274,4689597.25799,19,T
1580339499744755113,128,1580339499744226932,,42.339585,-71.0908066667,30.3,327764.435838,4689598.16309,19,T
1580339501250936312,129,1580339501250117063,,42.3395883333,-71.0907916667,30.7,327765.680655,4689598.50284,19,T
1580339504263053108,130,1580339504262492895,,42.3395933333,-71.090775,31.2,327767.067323,4689599.0243,19,T
1580339505768510962,131,1580339505767745971,,42.3395983333,-71.09076,31.4,327768.31669,4689599.54912,19,T
1580339507273384295,132,1580339507272779941,,42.3396083333,-71.0907483333,31.9,327769.305105,4689600.63592,19,T
1580339508777985272,133,1580339508777348041,,42.3396166667,-71.09074,32.1,327770.014366,4689601.54439,19,T
1580339510284686321,134,1580339510283953905,,42.3396183333,-71.090725,32.0,327771.254631,4689601.69908,19,T
1580339513296049175,135,1580339513295258045,,42.339605,-71.0907083333,31.0,327772.591243,4689600.18475,19,T
1580339514801220837,136,1580339514800602912,,42.3395983333,-71.0906933333,30.5,327773.808757,4689599.41409,19,T
1580339516306381716,137,1580339516305747985,,42.3395916667,-71.0906783333,30.2,327775.02627,4689598.64342,19,T
1580339517810116544,138,1580339517809676885,,42.3395883333,-71.0906633333,30.2,327776.252884,4689598.2429,19,T
1580339519316705171,139,1580339519316279888,,42.3395833333,-71.09065,29.9,327777.337647,4689597.66068,19,T
1580339522327479956,140,1580339522326986074,,42.33958,-71.0906383333,29.7,327778.289658,4689597.2669,19,T
1580339523833301107,141,1580339523832870960,,42.3395766667,-71.0906266667,29.6,327779.24167,4689596.87313,19,T
1580339525337872158,142,1580339525337253093,,42.3395733333,-71.090615,29.2,327780.193681,4689596.47936,19,T
1580339526843373401,143,1580339526842756032,,42.33957,-71.090605,29.0,327781.008391,4689596.08896,19,T
1580339528350209344,144,1580339528349095106,,42.3395666667,-71.090595,28.5,327781.823101,4689595.69857,19,T
1580339531364600695,145,1580339531363816022,,42.339565,-71.0905833333,28.4,327782.779663,4689595.48987,19,T
1580339532869468023,146,1580339532869081974,,42.3395533333,-71.0905733333,26.9,327783.571622,4689594.17412,19,T
1580339534374579622,147,1580339534373785972,,42.3395433333,-71.0905616667,25.8,327784.505434,4689593.04006,19,T
1580339535879860750,148,1580339535879331111,,42.339545,-71.0905483333,26.0,327785.608398,4689593.19813,19,T
1580339537385845511,149,1580339537385405063,,42.3395466667,-71.0905366667,25.5,327786.57406,4689593.35957,19,T
1580339540396204659,150,1580339540395668029,,42.3395533333,-71.0905216667,25.5,327787.827977,4689594.06947,19,T
1580339541903483516,151,1580339541902493953,,42.3395583333,-71.090505,25.6,327789.214644,4689594.59093,19,T
1580339543409223288,152,1580339543408082008,,42.3395633333,-71.0904883333,25.6,327790.601312,4689595.11238,19,T
1580339544915863041,153,1580339544914793014,,42.3395683333,-71.0904733333,25.7,327791.850677,4689595.63722,19,T
1580339546421044510,154,1580339546420186042,,42.3395733333,-71.0904583333,25.8,327793.100042,4689596.16205,19,T
1580339549431508831,155,1580339549430835008,,42.3395766667,-71.090445,25.3,327794.207556,4689596.50519,19,T
1580339550937105702,156,1580339550936558961,,42.3395783333,-71.0904316667,25.0,327795.310519,4689596.66325,19,T
1580339552442885150,157,1580339552442028045,,42.3395833333,-71.0904183333,24.9,327796.422583,4689597.19146,19,T
1580339553947196949,158,1580339553946779012,,42.33959,-71.09041,24.8,327797.12729,4689597.91487,19,T
1580339555450565574,159,1580339555450151920,,42.339595,-71.0904016667,24.8,327797.827448,4689598.4532,19,T
1580339558460940333,160,1580339558460457086,,42.3396016667,-71.09039,24.8,327798.806759,4689599.16986,19,T
1580339559966552320,161,1580339559965399026,,42.3396116667,-71.09038,25.0,327799.657867,4689600.26003,19,T
1580339561474020672,162,1580339561472837924,,42.33962,-71.09037,25.1,327800.504426,4689601.16513,19,T
1580339562979963188,163,1580339562979170083,,42.33963,-71.0903616667,25.0,327801.218232,4689602.25868,19,T
1580339564485270884,164,1580339564484066963,,42.3396383333,-71.090355,24.9,327801.790187,4689603.17053,19,T
1580339567495039574,165,1580339567494446992,,42.3396483333,-71.0903466667,24.8,327802.503993,4689604.26408,19,T
1580339568998308070,166,1580339568997899055,,42.339655,-71.0903383333,24.7,327803.208699,4689604.98748,19,T
1580339570504223885,167,1580339570503097057,,42.3396633333,-71.0903283333,24.7,327804.055257,4689605.89259,19,T
1580339572008763578,168,1580339572008073091,,42.3396683333,-71.0903183333,24.5,327804.892715,4689606.42755,19,T
